subject,gender,age,recall,survey,condition,subdesign,structure,distance,item,raw.judgment,zscores
24,F,24,4.5,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,2,-1.037423999
25,M,25,3.0,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,1,-1.371206889
26,M,22,4.5,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,1,-1.418469241
27,M,20,3.75,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,4,-0.072620852
28,M,21,4.0,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,1,-2.107405347
29,F,21,3.0,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,1,-1.079029952
30,M,19,4.75,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,2,-1.110017299
31,M,21,5.0,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,3,-0.673840867
32,M,19,4.0,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,2,-1.029131358
33,M,19,5.0,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,2,-0.863644387
34,F,18,3.5,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,2,-0.939702674
35,F,21,4.75,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,1,-1.270071329
36,F,20,5.0,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,3,-0.30054788
37,F,20,4.5,2,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.2.a,3,-0.340018308
38,M,20,4.25,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,1,-1.260486509
39,F,19,4.25,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,2,-0.702964351
40,F,20,2.75,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,2,-0.939066813
41,F,21,3.5,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,2,-0.499808562
42,F,22,4.0,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,1,-0.938470235
43,M,21,3.25,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,1,-1.086997813
44,F,20,4.5,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,2,-0.880249285
45,F,23,4.0,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,2,-1.251549999
46,M,21,3.0,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,2,-1.454741821
47,F,20,2.5,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,1,-1.664550986
48,M,21,3.75,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,2,-0.772427591
49,M,21,5.75,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,1,-1.274268081
50,M,21,2.5,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,1,-1.495844637
51,M,21,4.75,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,1,-1.189510492
52,F,22,3.0,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,2,-0.827557052
53,F,19,3.0,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,1,-1.273367216
54,F,19,3.25,3,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.3.a,5,0.185900036
55,F,21,4.0,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,1,-1.206869466
56,M,21,2.75,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,2,-1.266941467
57,M,21,4.25,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,1,-0.99998893
58,M,20,3.25,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,5,0.490508001
59,F,21,5.5,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,2,-0.761467524
60,F,20,4.0,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,1,-1.051609411
61,F,20,3.75,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,1,-1.285901221
62,F,19,4.0,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,2,-1.056977391
63,M,21,3.75,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,1,-1.004529026
64,F,23,4.75,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,1,-1.031939524
65,F,24,4.0,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,2,-0.723890271
66,M,23,5.5,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,2,-0.630762606
67,F,21,4.25,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,3,-0.905329085
68,M,23,4.5,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,2,-0.735642048
69,M,20,3.5,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,2,-0.91812961
70,F,20,2.75,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,1,-1.338161691
71,F,22,4.5,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,3,-0.583617589
72,F,21,4.5,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,6,0.931933035
73,F,21,4.5,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,1,-1.264373147
74,F,21,3.5,4,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.4.a,2,-1.002888224
75,F,22,3.5,5,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.5.a,1,-1.715535907
76,F,21,4.75,5,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.5.a,2,-1.566630893
77,F,21,5.25,5,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.5.a,1,-1.266493608
78,M,19,4.25,5,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.5.a,1,-1.191716044
79,M,20,5.25,5,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.5.a,1,-1.932083522
80,F,18,5.0,5,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.5.a,1,-1.350330741
81,M,18,5.5,5,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.5.a,1,-1.0757309
82,M,27,4.0,5,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.5.a,1,-0.980306232
83,F,21,3.0,5,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.5.a,1,-1.264694921
84,M,20,4.5,5,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.5.a,1,-1.474272169
85,F,21,4.5,5,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.5.a,1,-1.76519915
86,F,21,4.5,5,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.5.a,1,-1.626947326
87,F,21,4.75,5,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.5.a,4,-0.536460488
88,F,20,6.0,5,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.5.a,1,-1.536970438
89,F,22,3.5,5,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.5.a,1,-1.577984656
90,M,20,4.25,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,2,-1.183495776
91,M,20,5.25,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.34914003
92,M,22,2.75,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,2,-1.552252948
93,M,25,4.75,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-2.060913683
94,F,22,6.0,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.331033325
95,M,21,6.0,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.249985694
96,F,18,4.75,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,3,-2.242121765
97,M,19,3.75,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,6,0.37893053
98,M,21,4.75,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.310095224
99,M,22,3.5,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,2,-0.903656877
100,F,21,3.0,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,2,-1.269939014
101,F,21,4.75,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-2.320609435
102,M,24,4.0,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-0.919482393
103,M,22,3.75,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.551645366
104,F,23,4.25,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.588405941
105,F,21,4.5,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,2,-1.040573581
106,M,25,4.75,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.379221907
107,M,21,5.0,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.183495776
108,F,21,4.75,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.221151179
109,F,23,5.5,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,3,-0.37559984
110,F,25,6.0,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.217196088
111,M,21,4.0,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.644793532
112,F,21,4.5,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.183770192
113,M,19,3.75,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.201218957
114,F,19,4.25,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,5,0.325947339
115,M,20,4.25,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,2,-1.183495776
116,M,20,5.25,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.34914003
117,M,21,3.25,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.481366371
118,M,21,3.5,6,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.6.a,1,-1.8278861
119,F,21,5.25,7,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.7.a,3,-0.584439704
120,M,22,4.75,7,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.7.a,1,-1.090087879
121,F,22,5.0,7,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.7.a,4,0.308239129
122,F,21,6.25,7,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.7.a,1,-0.984731928
123,F,21,6.25,7,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.7.a,1,-0.961717005
124,F,24,5.25,7,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.7.a,1,-1.373625611
125,M,22,2.75,7,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.7.a,1,-1.202565222
126,M,21,3.75,7,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.7.a,3,-0.772427591
127,F,22,2.25,7,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.7.a,1,-1.393962294
128,M,19,3.75,7,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.7.a,2,-1.081115155
129,M,21,2.5,7,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.7.a,3,-0.620420357
130,M,21,3.75,7,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.7.a,2,-0.873353926
131,F,21,1.75,7,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.7.a,1,-1.68139625
132,M,25,2.75,7,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.7.a,2,-0.855946143
133,M,24,4.5,8,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.8.a,5,0.369640249
134,F,21,3.75,8,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.8.a,2,-0.547287056
135,F,20,4.0,8,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.8.a,4,0.043104539
136,M,20,3.75,8,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.8.a,3,-0.724371053
137,M,25,3.0,8,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.8.a,3,-0.253096093
138,M,20,3.0,8,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.8.a,3,-0.674968016
139,F,22,3.75,8,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.8.a,4,-0.369804166
140,M,20,4.75,8,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.8.a,1,-0.793971527
141,F,19,6.5,8,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.8.a,1,-1.167017495
142,M,22,4.0,8,SUB.d.comp.sub,sub,island,embedded,SUB.d.comp.sub.8.a,2,-0.913836993
1,F,21,3.5,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,7,0.986909744
2,F,21,5.75,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,7,1.399404635
3,M,22,3.5,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,7,1.435654211
4,F,24,5.75,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,7,0.981887246
5,F,23,3.25,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,6,0.914137926
6,M,24,6.5,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,5,0.083906078
7,F,21,3.5,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,7,1.028835328
8,F,21,3.75,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,6,0.696722734
9,F,22,3.5,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,7,1.37955713
10,F,21,4.25,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,7,1.449578343
11,F,25,4.0,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,5,0.256531789
12,F,22,3.5,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,6,0.682589556
13,M,19,1.75,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,7,0.667139983
14,F,18,3.5,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,6,0.576884186
15,F,20,4.75,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,6,0.327426372
16,M,21,3.25,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,3,-1.060806743
17,F,21,3.5,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,6,0.737620286
18,F,21,4.25,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,5,0.36541211
19,M,20,3.75,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,1,-1.10868681
20,M,22,3.0,1,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.1.a,1,-1.952008967
21,M,19,6.25,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,3,-0.14002622
22,F,19,5.25,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,5,0.459977923
23,M,22,5.25,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,6,0.505557807
24,F,24,4.5,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,7,1.072590914
25,M,25,3.0,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,5,0.360843918
26,M,22,4.5,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,1,-1.418469241
27,M,20,3.75,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,3,-0.653587668
28,M,21,4.0,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,3,-0.989665495
29,F,21,3.0,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,6,0.839245518
30,M,19,4.75,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,4,0.114829376
31,M,21,5.0,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,3,-0.673840867
32,M,19,4.0,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,5,0.438145034
33,M,19,5.0,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,3,-0.408095699
34,F,18,3.5,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,2,-0.939702674
35,F,21,4.75,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,4,-0.082472164
36,F,20,5.0,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,1,-1.262301097
37,F,20,4.5,2,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.2.a,1,-1.117203012
38,M,20,4.25,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,3,-0.260431097
39,F,19,4.25,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,2,-0.702964351
40,F,20,2.75,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,3,-0.513829011
41,F,21,3.5,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,4,0.762865699
42,F,22,4.0,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,2,-0.420693553
43,M,21,3.25,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,1,-1.086997813
44,F,20,4.5,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,2,-0.880249285
45,F,23,4.0,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,4,-0.197613158
46,M,21,3.0,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,3,-0.847545235
47,F,20,2.5,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,3,-0.800783988
48,M,21,3.75,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,3,-0.21904663
49,M,21,5.75,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,5,0.498626641
50,M,21,2.5,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,7,0.858271513
51,M,21,4.75,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,6,0.664272093
52,F,22,3.0,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,1,-1.278951808
53,F,19,3.0,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,4,-0.067019327
54,F,19,3.25,3,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.3.a,1,-1.797033685
55,F,21,4.0,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,7,1.035571865
56,M,21,2.75,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,7,1.127278628
57,M,21,4.25,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,2,-0.612896441
58,M,20,3.25,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,7,1.250004261
59,F,21,5.5,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,5,0.899916164
60,F,20,4.0,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,5,1.051609411
61,F,20,3.75,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,5,0.65813842
62,F,19,4.0,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,7,1.148888468
63,M,21,3.75,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,7,1.386416094
64,F,23,4.75,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,7,1.384309117
65,F,24,4.0,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,5,0.488205067
66,M,23,5.5,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,7,1.935051383
67,F,21,4.25,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,7,0.943853727
68,M,23,4.5,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,6,0.887843851
69,M,20,3.5,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,3,-0.345789074
70,F,20,2.75,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,5,0.20959159
71,F,22,4.5,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,7,1.315612531
72,F,21,4.5,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,7,1.52052232
73,F,21,4.5,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,7,1.011498518
74,F,21,3.5,4,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.4.a,5,0.566849866
75,F,22,3.5,5,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.5.a,7,0.96965073
76,F,21,4.75,5,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.5.a,6,0.765098808
77,F,21,5.25,5,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.5.a,7,1.056755813
78,M,19,4.25,5,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.5.a,5,0.515817392
79,M,20,5.25,5,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.5.a,7,1.303033073
80,F,18,5.0,5,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.5.a,6,1.015212163
81,M,18,5.5,5,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.5.a,7,0.910233839
82,M,27,4.0,5,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.5.a,5,1.065550253
83,F,21,3.0,5,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.5.a,7,1.13156914
84,M,20,4.5,5,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.5.a,7,1.414097795
85,F,21,4.5,5,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.5.a,7,1.04351552
86,F,21,4.5,5,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.5.a,7,0.961786541
87,F,21,4.75,5,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.5.a,7,0.949122402
88,F,20,6.0,5,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.5.a,7,1.246976016
89,F,22,3.5,5,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.5.a,7,0.852280482
90,M,20,4.25,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,7,0.788997184
91,M,20,5.25,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,7,1.406550245
92,M,22,2.75,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,5,0.461480606
93,M,25,4.75,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,6,1.350253792
94,F,22,6.0,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,4,-0.027163945
95,M,21,6.0,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,4,0.008741159
96,F,18,4.75,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,7,0.768279486
97,M,19,3.75,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,5,-0.24826483
98,M,21,4.75,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,7,0.990559804
99,M,22,3.5,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,5,0.424165473
100,F,21,3.0,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,6,0.907099295
101,F,21,4.75,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,7,0.908064561
102,M,24,4.0,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,4,0.262709255
103,M,22,3.75,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,5,0.112689328
104,F,23,4.25,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,6,0.428617476
105,F,21,4.5,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,7,0.910501883
106,M,25,4.75,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,6,0.567914903
107,M,21,5.0,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,7,1.183495776
108,F,21,4.75,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,2,-0.786964093
109,F,23,5.5,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,6,0.826319649
110,F,25,6.0,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,2,-0.787597469
111,M,21,4.0,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,4,-0.251556658
112,F,21,4.5,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,2,-0.828639134
113,M,19,3.75,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,7,1.136288202
114,F,19,4.25,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,7,1.404945426
115,M,20,4.25,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,7,0.788997184
116,M,20,5.25,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,7,1.406550245
117,M,21,3.25,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,7,0.86277382
118,M,21,3.5,6,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.6.a,1,-1.8278861
119,F,21,5.25,7,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.7.a,7,1.285767348
120,M,22,4.75,7,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.7.a,6,1.849474941
121,F,22,5.0,7,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.7.a,6,1.653282601
122,F,21,6.25,7,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.7.a,7,1.23091491
123,F,21,6.25,7,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.7.a,7,1.51126958
